mois_non_declares,solde,mois_payes_spontane_dern_seg,anciennete_mois,recence_decl_mois,recence_seg_mois,ecart_mois_decl_vs_seg,regime,centre_impot,segment,activite,RISQUE_BIN
-1.0,94600.0,2.0,68.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
0.0,49228491.0,3.0,278.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,SERVICES PERSONNELS NON CLASSES AILLEURS,1.0
20.0,12204538.0,0.0,173.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,CONSEILS JURIDIQUES,0.0
0.0,14513.0,3.0,256.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,1.0
67.0,47337.0,3.0,332.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,TRANSPORTS PAR CAMIONS,1.0
0.0,224618199.0,2.0,362.0,0.0,0.0,0.0,1,DIVISION DES GRANDES ENTREPRISES,J,TRANSPORTS PAR CAMIONS,1.0
-1.0,14673311.0,3.0,135.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,"ENTREPRISES FORESTIERES, SCIERIES",1.0
-1.0,249015.0,3.0,332.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,33428.0,2.0,16.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,16601.0,3.0,104.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,81336.0,3.0,75.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,35817.0,3.0,63.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"MEDECINS, PHARMACIENS, DENTISTES",0.0
1.0,116584.0,3.0,46.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,TRANSPORTS PAR CAMIONS,1.0
0.0,-999.0,3.0,138.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,PECHE ET AQUACULTURE,1.0
32.0,76576.0,3.0,61.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
5.0,157285.0,1.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,COMMERCE DE GROS ET DE DETAIL,1.0
4.0,53700.0,2.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSPORTS URBAINS,1.0
-1.0,116620.0,3.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,-40.0,1.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,83073.0,2.0,379.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,J,REPARATION ET INSTALLATION DES MACHINES ET EQUIPEMENTS,1.0
-1.0,258953.0,2.0,227.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,0.0
1.0,220231.0,1.0,75.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,COMMERCE GENERAL,0.0
-1.0,-2.0,3.0,27.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPÔTS DOUALA 12,V,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,2105662.0,3.0,15.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,J,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,5026464.0,0.0,81.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"HOTELS, RESTAURANTS, CAFES, BARS ET DANCING",0.0
-1.0,56788.0,3.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,0.0
-1.0,877481.0,3.0,227.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,V,VENTE/PRODUCTEUR PRODUIT INDETERMINE,0.0
0.0,-587.0,3.0,68.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,22457.0,1.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,0.0,3.0,106.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"ETUDES TOPOGRAPHIQUES, GEOPHYSIQUE",0.0
-1.0,8451650.0,3.0,85.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,EXTRACTION DE PETROLE BRUT,1.0
2.0,63222.0,0.0,33.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,-2391.0,3.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,182075.0,1.0,41.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE GENERAL,0.0
0.0,-342.0,2.0,202.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,COMMUNICATIONS,0.0
-1.0,199834.0,3.0,78.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,SERVICES FINANCIERS,0.0
-1.0,4284256.0,2.0,84.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,PRODUCTION ET DISTRIBUTION DE GAZ,1.0
0.0,78117.0,3.0,82.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,ASSURANCES,0.0
2.0,993669.0,1.0,313.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,J,AGENCES IMMOBILIAIRES,0.0
0.0,207810.0,3.0,159.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,INDUSTRIES ALIMENTAIRES,1.0
-1.0,2181617.0,3.0,341.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,V,VENTE/PRODUCTEUR PRODUIT INDETERMINE,0.0
44.0,1578375.0,0.0,318.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,R,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
-1.0,87851239.0,3.0,677.0,0.0,0.0,0.0,2,DIRECTION DES GRANDES ENTREPRISES,V,"AGRICULTURE ET ENTREPRISES AGRO-PASTORALES, HORTICULTURE, SYLVICULTURE",1.0
-1.0,0.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,912508.0,2.0,207.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,J,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,232357.0,3.0,306.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,RESTAURANTS ET DEBITS DE BOISSONS,0.0
-1.0,-26478.0,3.0,314.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,AGENCES IMMOBILIERES,0.0
-1.0,5670545.0,3.0,198.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,AGENCES IMMOBILIERES,0.0
-1.0,-16475.0,3.0,256.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,BATIMENT ET TRAVAUX PUBLICS,1.0
1.0,33136.0,2.0,144.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,COMMERCE DE GROS ET DE DETAIL,0.0
0.0,4179036.0,0.0,205.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,TRANSPORT ET ENTREPOSAGE,1.0
-1.0,1288353.0,3.0,151.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
0.0,91231.0,2.0,34.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,VENTE/PRODUCTEUR ENERGIE ET LUBRIFIANT,0.0
-1.0,-379.0,2.0,47.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,0.0
1.0,664167.0,3.0,123.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
2.0,41214.0,0.0,49.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,TRANSPORT N.C.A,1.0
0.0,18777.0,1.0,86.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,BATIMENT ET TRAVAUX PUBLICS,1.0
-1.0,-214465.0,2.0,84.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"IMPRIMERIE, EDITION i ANNEXES",1.0
0.0,85222.0,2.0,143.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
0.0,-5.0,3.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,"TRAVAUX PUBLICS, GENIE CIVIL : CARRIERE A CIEL OUVERT, TRAVAUX SOUTERRAINS DANS LA CONSTRUCTION ET L?ENTRETIEN DES EGOUTS ET CANALISATIONS D?EAU, CONSTRUCTION ET ENTRETIEN D?OUVRAGES D?ART (PONTS, AQUEDUCS, QUAIS, JETEES, DIGUES ET BARRAGES), ENTREPRISES DE CONSTRUCTION ET D?ENTRETIEN DE LIGNES EXTERIEURES DE TRANSPORT D?ENERGIE, ENTREPRISES DE DEMOLITION, CONSTRUCTION DE TUNNELS",1.0
4.0,25471.0,3.0,31.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,21959.0,3.0,47.0,0.0,0.0,0.0,2,CENTRE DIV IMPOTS DE DOUALA 1,V,"AGRICULTURE ET ENTREPRISES AGRO-PASTORALES, HORTICULTURE, SYLVICULTURE",0.0
1.0,-2009.0,2.0,27.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,346267.0,3.0,14.0,0.0,0.0,0.0,1,CSI WOURI 1,V,TRANSITAIRES ET AGREES EN DOUANE,1.0
0.0,147277.0,0.0,39.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,R,BATIMENT ET TRAVAUX PUBLICS,0.0
3.0,5510111.0,1.0,319.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
-1.0,195552.0,2.0,36.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,INDUSTRIES ALIMENTAIRES,0.0
-1.0,224214.0,3.0,148.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSPORTS AERIENS,1.0
-1.0,19690.0,3.0,9.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,269310202.0,3.0,927.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,INDUSTRIE DE BOISSONS,1.0
0.0,-310.0,3.0,54.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,BATIMENT ET TRAVAUX PUBLICS,1.0
-1.0,987815.0,3.0,100.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
0.0,3278.0,0.0,75.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE GENERAL,0.0
1.0,-41.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,35934.0,0.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,-6051320.0,3.0,181.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
1.0,229836.0,0.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
-1.0,-9.0,3.0,91.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,DETAILLANT ENERGIE ET LUBRIFIANT,1.0
-1.0,-21756.0,3.0,69.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,RESTAURANTS ET DEBITS DE BOISSONS,0.0
-1.0,2759331.0,0.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,BATIMENT ET TRAVAUX PUBLICS,1.0
-1.0,-571.0,3.0,251.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,SERVICES PERSONNELS NON CLASSES AILLEURS,0.0
0.0,42398.0,3.0,82.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,CONSTRUCTION DE BATIMENTS,0.0
-1.0,99328.0,2.0,21.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,J,"HOTELS, RESTAURANTS, CAFES, BARS ET DANCING",0.0
0.0,433965.0,3.0,123.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,V,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,239773.0,0.0,156.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,COMMERCE DE GROS ET DE DETAIL,0.0
1.0,-5.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,42960.0,3.0,7.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,-633.0,3.0,12.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,91624.0,3.0,107.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,562648.0,0.0,85.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,COMMERCE GENERAL,0.0
1.0,3842.0,2.0,21.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,1.0
10.0,1373000.0,1.0,150.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,SERV. INGENIEURS a s TECH.,0.0
-1.0,326628.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"HOTELS, RESTAURANTS, CAFES, BARS ET DANCING",0.0
-1.0,523260.0,3.0,237.0,0.0,0.0,0.0,1,CSI WOURI 1,V,SERV. INGENIEURS a s TECH.,0.0
-1.0,247621.0,3.0,123.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,"AGRICULTURE,CHASSE, SYLVICULTURE p",1.0
-1.0,1260544.0,3.0,70.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,EXPORT-IMPORT PRODUITS INDETERMINES,0.0
0.0,-148903.0,3.0,554.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,ENTREPRISES D?ENTRETIEN ET DE NETTOYAGE D?IMMEUBLES,1.0
-1.0,11756057.0,3.0,333.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,645100.0,0.0,33.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,TRANSPORTS PAR CAMIONS,1.0
-1.0,594735.0,1.0,22.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,236340.0,0.0,72.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,FAB. OUV. METAUX SAUF MACHINE m,1.0
-1.0,5542.0,3.0,75.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPÔTS DOUALA 14,V,"GENIE CIVIL CONSTRUCTION ROUTE, PONTS",1.0
4.0,442705.0,2.0,20.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,433152.0,2.0,23.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,TOUS TRAVAUX DE MANUTENTION,1.0
0.0,950.0,3.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,-1379.0,3.0,75.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,COMMERCE GENERAL,0.0
1.0,57595.0,2.0,51.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
-1.0,938586.0,3.0,127.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,254529017.0,0.0,262.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,COMMUNICATIONS,0.0
-1.0,2081463.0,0.0,121.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,TRANSITAIRE ET AUXILIAIRES DES TRANSPORTS,1.0
-1.0,-7144.0,3.0,195.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,SOINS MEDICAUX d a SERVICES,0.0
2.0,0.0,1.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,1213046.0,2.0,60.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,"HOTELS, HOTELS MEUBLES e ANALOGUES",0.0
-1.0,7725.0,3.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,30.0,3.0,7.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,1228842.0,0.0,147.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,R,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
-1.0,68582.0,3.0,37.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,ACTIVITES IMMOBILIERES,0.0
0.0,0.0,3.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES IMMOBILIERES,0.0
0.0,-911.0,3.0,140.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,AGENCES IMMOBILIERES,0.0
-1.0,46776.0,2.0,101.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 9,J,AGENCES IMMOBILIERES,0.0
-1.0,169736.0,3.0,194.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,AGENCES IMMOBILIERES,0.0
-1.0,322215.0,0.0,154.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
0.0,404240.0,0.0,54.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,R,LOCATION MATERIEL ET IMMEUBLE COMMERCIAL,0.0
-1.0,-3.0,3.0,49.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,AGENCES IMMOBILIAIRES,0.0
-1.0,-840.0,3.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
0.0,5941360.0,0.0,358.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,R,ACTIVITES IMMOBILIERES,0.0
0.0,290383.0,2.0,27.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,321067.0,0.0,46.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
-1.0,534704.0,1.0,61.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,J,LOCATION MATERIEL ET IMMEUBLE COMMERCIAL,0.0
-1.0,8769.0,3.0,118.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,ACTIVITES IMMOBILIERES,0.0
-1.0,373247.0,2.0,144.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
0.0,2096380.0,3.0,120.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,J,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
2.0,26901.0,3.0,29.0,0.0,0.0,0.0,1,CSI WOURI 2,V,ACTIVITES IMMOBILIERES,0.0
0.0,266922.0,0.0,23.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,R,ACTIVITES IMMOBILIERES,0.0
0.0,688819.0,0.0,90.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES PROFESSIONS LIBERALES DOUALA,R,AGENCES IMMOBILIERES,0.0
0.0,1385391.0,2.0,443.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,ACTIVITES IMMOBILIERES,0.0
-1.0,1516413.0,0.0,80.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,COMMERCE GENERAL,1.0
0.0,203048.0,2.0,7.0,0.0,0.0,0.0,1,CSI WOURI 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,15245.0,3.0,10.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,ACTIVITES IMMOBILIERES,0.0
-1.0,921828.0,0.0,51.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,AGENCES IMMOBILIAIRES,0.0
0.0,4114.0,3.0,6.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,ACTIVITES IMMOBILIERES,0.0
0.0,48834.0,1.0,26.0,0.0,0.0,0.0,1,CSI WOURI 1,J,ACTIVITES IMMOBILIERES,0.0
0.0,1879.0,3.0,24.0,0.0,0.0,0.0,1,CSI WOURI 1,V,ACTIVITES IMMOBILIERES,0.0
4.0,11714.0,3.0,119.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,V,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
-1.0,-1065.0,3.0,180.0,0.0,0.0,0.0,1,CENTRE DIVISIONNAIRE DES IMPOTS DE L'OCEAN,V,ACTIVITES IMMOBILIERES,0.0
-1.0,9450.0,3.0,20.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,ACTIVITES IMMOBILIERES,0.0
1.0,239268.0,0.0,97.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,R,LOCATION MATERIEL ET IMMEUBLE COMMERCIAL,0.0
-1.0,106565.0,1.0,122.0,0.0,0.0,0.0,1,CENTRE SPECIALISE DES IMPOTS,J,AFF. IMMOB. s FOURN. AUX ENTREP.,0.0
